season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2024,DET,REG,17,399,551,4718,39,12,33,-244,6,0,3487,2669,242,172.382642641512,5.66201006486955,1,184,99,62,11,534,2488,29,3,1,144,9.53398267001952,0,68,52,14,3,399,522,4718,39,2,2,3487,2669,242,235.733952388102,1,183,99,62,11,1,574,61,345,70,316,13,37,256,110,16,155,81,1,1,0,31,8,0,8,48,0,106,973,42,11,1,1,12,3,37,479,15,471,26,29,3,0,58,0.896551724137931,0,3,10,7,6,0,0,0,0,1,1,1,25;32;22;35;32;40;48;33;33;44;51;27;58;52;54;56;30;36;48;43;35;30;34;57;42;48,45;52;65,,1045,162,0,64,67,2,1,0.955223880597015,3,3,0,0,44;52;35,45,0,68,2295,22,1,5,4,14,21,135,0,2080
2024,GB,REG,17,308,479,3939,28,11,22,-132,2,1,4187,1928,171,77.4381587304872,1.33710573587952,3,144,81,59,14,526,2496,23,8,4,142,3.93195570631937,0,70,55,15,0,308,464,3939,28,2,2,4187,1928,171,119.167984033764,3,144,81,59,14,0,608,84,426,95,436,16,45,301,91,17,288,56,1,5,0,0,8,-7,14,14,0,112,836,80,11,7,2,18,8,19,158,20,564,32,38,6,0,55,0.842105263157895,0,9,12,8,3,0,0,0,1,5,0,0,31;23;26;46;42;34;21;26;47;46;36;41;45;31;38;24;30;38;51;46;24;33;32;39;21;23;55;46;22;37;30;55,43;45;37;49;44;46,,1139,264,0,46,46,0,0,1.0,2,2,0,0,45;24,56,0,74,2582,22,6,8,5,17,20,229,1,2253
2024,HOU,REG,17,357,570,3952,20,12,54,-426,3,2,4653,1753,197,-16.2840185763151,-2.3839589555695,0,170,92,45,6,434,1909,15,5,3,89,-39.4422343732045,0,52,37,13,4,357,547,3952,20,4,1,4653,1753,197,88.5167458506561,0,170,92,45,6,0,602,71,385,106,487,11,49,336,98,19,275,89,1,2,1,0,4,-4,9,66,2,119,981,59,9,5,3,14,7,42,340,23,722,36,42,6,0,59,0.857142857142857,0,8,11,4,13,0,0,2,0,1,3,0,51;50;51;56;47;59;53;30;50;47;59;39;46;23;52;35;35;35;34;54;29;34;56;29;33;29;28;54;53;30;28;44;23;33;38;27,54;40;56;27;58;28,,1474,263,0,34,36,2,0,0.944444444444444,1,1,0,0,59,76,1,69,3583,39,7,14,7,23,25,121,0,3322
2024,IND,REG,17,289,513,3599,20,19,32,-238,5,5,5433,1457,161,-34.6671714876517,-4.94283831155882,0,147,76,51,10,496,2331,20,10,4,130,-21.2905996811771,1,64,51,18,4,289,492,3599,20,3,1,5433,1457,161,34.818032627185,0,147,76,51,10,0,628,128,496,88,393,18,36,243,83,16,105,57,0,0,0,0,9,-14,9,59,1,93,684,54,12,8,2,20,10,26,256,22,644,31,37,6,0,56,0.837837837837838,0,9,12,7,3,0,0,0,0,0,6,0,34;33;35;30;37;26;22;52;22;38;46;37;42;54;27;23;41;47;56;27;29;25;37;49;31;32;29;49;36;45;38,50;54;53;55;54;51,,1129,317,0,36,36,0,0,1.0,0,0,0,0,,68,0,65,3382,27,5,2,4,25,32,405,0,2897
2024,JAX,REG,17,343,546,3717,19,15,32,-240,3,2,4586,1742,174,2.81510295617692,-0.740101562377594,4,137,73,54,8,414,1729,13,5,3,106,-13.5941236165017,0,49,34,8,2,343,522,3717,19,4,3,4586,1742,174,68.270365190373,4,137,73,54,8,1,655,70,436,82,354,5,34,230,68,6,41,74,0,2,0,0,10,-8,3,48,1,99,788,66,14,5,0,19,9,27,318,29,746,27,29,2,0,59,0.931034482758621,0,8,6,8,5,0,0,0,0,1,1,0,53;22;25;41;41;52;23;30;49;30;21;39;47;59;35;33;30;23;28;23;43;43;48;44;53;28;53,43;55,,1016,98,0,27,27,0,0,1.0,1,1,0,0,49,68,0,73,3359,34,17,1,3,19,28,251,0,3048
2024,KC,REG,17,404,600,4046,26,11,41,-266,2,0,3806,2368,219,62.987778387267,2.43857502676807,0,169,68,42,4,450,1790,15,4,2,106,2.58416814852711,0,33,24,7,0,404,572,4046,26,2,1,3806,2368,219,136.321120939464,0,169,67,41,4,0,623,52,374,87,364,15,39,250,112,13,102,71,0,1,0,57,6,7,7,41,1,94,829,55,7,3,1,10,3,31,307,29,785,32,37,5,0,53,0.864864864864865,1,9,12,7,3,0,0,1,0,0,3,1,32;31;19;51;53;44;21;37;26;34;28;38;42;24;40;36;28;20;25;41;31;25;42;35;32;47;33;50;31;44;27;32,65;51;59;29;51,,1099,255,0,37,39,2,0,0.948717948717949,3,3,0,0,51;31;31,62,0,72,3027,25,0,7,9,21,25,253,0,2594
2024,LA,REG,17,367,559,4096,22,9,31,-228,4,2,4124,1958,192,34.4189481465191,-0.906312768648821,0,157,90,51,7,450,1765,15,7,3,119,-29.1951760078607,0,37,23,3,0,367,541,4096,22,1,0,4124,1958,192,102.907699744845,0,157,90,51,7,1,561,95,489,72,398,10,38,308,72,13,145,73,2,1,1,22,7,-10,7,41,1,91,798,67,10,3,1,13,5,18,161,29,794,29,34,5,0,58,0.852941176470588,0,10,9,4,6,0,0,1,1,2,1,0,41;26;29;33;37;46;37;25;52;38;21;34;55;53;22;31;22;48;23;27;29;38;45;53;25;37;58;57;38,43;35;57;26;47,,1080,208,0,32,36,3,1,0.888888888888889,1,1,0,0,37,62,1,68,2811,33,12,12,2,12,24,211,0,2560
2024,LAC,REG,17,336,510,3901,23,3,44,-272,4,1,4363,1704,176,63.4586329161655,1.83047125696408,3,153,82,54,7,463,1882,17,5,2,110,-24.8806483886946,0,46,35,11,5,336,491,3901,23,4,2,4363,1704,176,132.616490792842,3,154,82,54,7,0,612,60,406,77,309,8,45,235,97,15,173,87,1,4,0,0,11,-31,6,22,0,96,718,66,15,5,3,20,6,22,263,21,581,39,42,3,0,59,0.928571428571429,1,9,9,11,9,0,0,0,0,1,2,0,53;25;24;46;42;28;50;20;33;46;59;50;28;47;40;46;29;21;37;19;53;42;52;52;45;51;34;37;41;37;57;27;38;41;35;33;32;49;20,55;44;51,,1519,150,0,33,36,3,0,0.916666666666667,0,0,0,0,,72,0,67,3362,28,9,7,4,24,28,268,0,3014
2024,LV,REG,17,410,635,4117,19,16,50,-320,6,5,4455,2061,209,-62.9173308473231,-1.52381704365079,1,166,72,50,4,380,1357,10,10,8,78,-91.874991300372,1,34,19,4,1,410,592,4117,19,0,0,4455,2061,209,72.0111745119471,1,166,72,50,4,0,571,81,477,83,367,6,37,293,86,10,130,80,1,1,0,49,4,-22,3,0,0,96,807,78,11,7,1,18,13,27,264,23,680,34,40,6,0,54,0.85,0,10,11,6,7,0,0,0,0,2,4,0,32;53;51;25;38;52;34;40;38;47;38;27;27;54;32;46;27;22;34;34;53;22;27;25;27;52;49;37;31;39;54;25;40;47,49;57;56;55;58;46,,1279,321,0,23,25,0,2,0.92,1,1,0,0,38,65,2,71,3304,27,10,7,8,14,26,294,0,2850
2024,MIA,REG,17,413,591,4036,22,10,43,-299,9,3,3711,2210,221,43.481886431863,3.06693812123906,2,186,71,37,3,448,1795,12,10,5,90,-83.3238027825576,0,51,43,8,3,413,568,4036,22,4,1,3711,2212,221,141.172106053623,2,186,71,37,3,0,553,70,412,83,364,8,35,247,81,10,21,69,0,1,0,2,14,-62,6,24,0,114,926,76,17,11,3,28,11,28,268,26,755,37,41,4,0,57,0.902439024390244,0,7,13,5,12,0,0,0,0,2,2,0,37;52;34;23;44;56;54;32;47;33;53;25;39;23;50;37;50;31;46;21;51;33;39;24;57;52;55;36;44;38;54;33;48;54;39;26;28,42;57;41;54,,1498,194,0,26,28,2,0,0.928571428571429,1,1,0,0,52,56,1,64,2639,22,14,4,5,11,22,230,0,2309
2024,MIN,REG,17,364,548,4379,35,12,49,-336,5,2,4625,1794,210,56.9488913206941,4.01586784730797,0,168,95,64,10,457,1855,9,6,3,100,-34.7727717976954,0,49,36,6,2,364,517,4379,35,4,3,4625,1793,210,165.115100889511,0,168,95,64,10,0,586,88,432,96,464,12,48,342,113,24,140,95,2,2,0,37,6,-20,9,54,1,110,845,62,11,6,2,17,9,24,164,14,341,35,42,7,0,58,0.833333333333333,0,8,9,9,9,0,0,0,1,3,3,0,22;39;27;35;58;33;54;53;41;57;42;48;23;35;45;33;34;29;40;40;26;29;44;55;31;52;31;46;52;48;25;50;25;31;51,53;31;43;47;57;43;51,,1384,325,0,45,46,1,0,0.978260869565217,1,1,0,0,29,56,1,66,2604,27,8,5,5,10,28,191,0,2313
2024,NE,REG,17,342,529,3343,18,11,52,-348,8,5,3846,1701,167,-53.0972370363891,1.72521743476391,3,129,57,34,3,446,1969,11,14,6,101,-31.5295208289553,0,58,42,9,2,342,500,3343,18,4,1,3846,1701,167,65.558435404488,3,129,57,34,3,0,582,91,493,63,219,14,28,153,66,7,49,73,0,2,0,0,17,-28,5,80,1,111,916,72,20,10,1,30,12,30,427,26,662,26,33,6,1,63,0.787878787878788,0,5,10,5,5,1,0,1,1,1,2,1,32;35;37;29;28;44;63;54;38;41;23;52;30;37;25;33;32;25;42;35;31;54;50;41;42;50,33;56;45;25;68;53,48,1003,280,48,25,26,0,1,0.961538461538461,0,1,1,0,68,70,0,75,3486,31,3,10,8,17,32,406,1,2920
2024,NO,REG,17,340,551,3730,21,12,37,-242,6,3,4430,1836,167,-45.184907659384,-3.22568957014748,1,145,78,47,8,444,1954,15,2,0,111,1.14734002715494,0,48,34,7,1,340,517,3730,21,6,2,4430,1836,167,28.828014238799,1,145,78,47,8,1,671,54,452,77,400,12,39,240,84,14,169,93,0,2,1,9,7,-9,3,4,0,110,1003,74,12,4,2,16,7,24,301,37,1000,27,31,3,1,57,0.870967741935484,0,4,10,7,6,0,0,0,1,1,1,0,57;44;52;39;26;34;38;43;42;29;35;40;43;29;33;51;38;26;54;54;41;51;34;35;39;39;49,44;36;53,60,1095,133,60,31,33,1,1,0.939393939393939,0,0,0,0,,75,0,64,3303,41,8,9,3,27,28,213,0,3030
2024,NYG,REG,17,366,591,3521,15,13,48,-293,6,4,4019,1737,170,-96.1486286296638,-1.22204500415265,1,135,63,34,4,424,1783,13,6,5,104,-28.9607634152839,0,46,30,12,3,366,554,3521,15,3,0,4019,1737,170,29.0324417639462,1,135,63,34,4,2,565,91,525,96,370,16,45,289,94,5,52,60,0,2,0,60,9,-2,10,3,0,112,928,70,17,5,3,22,10,30,228,36,1019,23,28,4,1,53,0.821428571428571,0,5,7,8,3,0,0,0,0,4,0,0,23;50;52;41;38;22;42;38;31;24;38;29;39;44;48;31;42;46;47;43;30;25;53,48;47;45;43,35,876,183,35,22,23,1,0,0.956521739130435,0,0,0,0,,77,0,67,3436,36,9,5,3,34,26,274,1,3102
2024,NYJ,REG,17,385,607,4016,31,11,40,-302,5,2,4119,2187,201,21.3422839882137,-2.01656713904671,3,169,76,52,7,363,1561,8,7,2,83,-23.9489421526272,2,45,29,6,1,385,589,4016,31,3,3,4119,2190,201,91.2396005713348,3,169,76,52,7,1,624,83,413,89,383,14,42,308,84,7,18,56,0,4,0,0,8,-11,10,30,0,137,1134,66,14,6,5,20,8,33,266,29,878,20,28,7,1,58,0.714285714285714,0,8,6,5,1,0,0,0,1,5,1,0,33;28;23;35;40;32;34;22;29;25;45;58;35;28;30;40;42;43;21;20,45;50;32;43;44;48;49,35,663,311,35,28,31,2,1,0.903225806451613,0,1,1,0,50,63,0,75,2972,19,6,6,7,15,29,256,0,2576
2024,PHI,REG,17,303,448,3517,24,6,45,-323,6,3,3483,1570,168,56.8706381575918,6.04969721875693,0,131,74,49,12,621,3048,29,6,3,164,55.885729001612,3,76,56,25,7,303,418,3517,24,2,0,3483,1570,168,167.894769456223,0,131,74,49,12,0,579,55,399,81,346,22,41,305,87,13,166,90,1,2,0,0,9,-20,13,16,0,103,793,62,12,7,1,19,9,28,257,33,875,28,36,7,1,50,0.777777777777778,0,9,10,8,1,0,0,0,1,1,4,1,38;21;29;28;49;44;39;49;47;43;39;38;21;31;21;31;26;35;34;41;24;40;50;40;31;26;24;32,60;57;44;51;52;56;39,57,971,359,57,47,48,1,0,0.979166666666667,0,0,0,0,,54,1,70,2633,20,6,9,7,8,24,179,0,2314
2024,PIT,REG,17,321,499,3607,21,6,49,-343,5,3,3946,1648,158,4.43619022132272,3.70620686074962,0,135,73,55,8,533,2166,14,8,4,122,-48.2277449022107,0,64,38,11,0,321,460,3607,21,4,2,3946,1648,158,107.246347837005,0,135,73,55,8,1,598,70,428,84,388,22,40,275,105,17,209,78,0,2,0,0,11,-34,16,31,1,102,823,63,15,7,0,22,11,28,289,25,575,41,44,2,1,57,0.931818181818182,0,9,12,7,13,0,0,0,0,0,1,1,57;51;44;56;40;25;22;53;38;30;50;41;52;49;37;36;46;29;21;31;25;27;27;32;52;32;57;27;50;48;28;50;34;30;30;54;37;49;51;36;54,62;58,42,1638,120,42,35,35,0,0,1.0,0,0,0,0,,68,0,71,3161,28,7,8,5,17,31,219,0,2842
2024,SEA,REG,17,413,593,4379,21,16,54,-359,3,0,4114,2188,211,8.42378747050408,4.79673486340444,0,181,90,51,4,383,1627,17,5,0,88,-20.4987447771414,0,47,31,12,1,413,569,4379,21,4,3,4114,2188,211,99.23158898684,0,181,90,51,4,1,613,84,472,74,383,14,44,325,112,13,268,74,2,2,1,0,13,-88,5,142,2,120,987,67,10,11,0,21,8,25,186,38,1065,26,30,3,1,59,0.866666666666667,0,4,6,7,9,0,0,0,0,0,1,2,50;28;44;38;31;56;43;48;20;38;59;38;52;57;50;54;43;20;36;35;48;45;43;27;50;56,53;62;60,47,1109,175,47,37,40,1,2,0.925,1,1,0,0,31,76,0,62,3688,31,7,7,9,22,31,284,0,3224
2024,SF,REG,17,349,533,4424,23,16,36,-190,8,4,4528,1861,204,68.3651688932217,1.65468576939715,0,181,87,66,11,457,2163,17,7,3,120,-1.26594785433052,0,57,39,13,1,349,513,4424,23,4,1,4528,1861,204,136.751138910437,0,182,87,66,11,1,585,74,420,67,246,13,36,190,80,11,167,72,1,2,0,61,12,-13,6,0,0,111,843,65,19,7,3,26,11,32,294,31,884,33,43,10,0,55,0.767441860465116,0,12,6,9,6,0,0,0,0,5,5,0,46;51;31;53;23;42;31;26;22;26;41;28;20;26;25;41;35;55;24;50;44;41;28;33;44;33;48;33;23;53;47;21;51,55;49;50;44;45;55;41;51;58;47,,1195,495,0,38,40,2,0,0.95,1,1,0,0,44,46,1,58,2076,19,2,10,1,14,19,261,0,1795
2024,TB,REG,17,408,571,4505,41,16,40,-248,4,1,3968,2447,224,115.686439221323,3.62058416353026,1,185,92,58,5,483,2536,16,12,4,137,20.7208382785534,0,74,51,15,4,408,563,4505,41,5,2,3968,2447,224,180.347091431197,1,184,91,58,5,1,614,72,388,81,398,16,46,317,114,7,28,61,0,1,1,23,17,-18,11,59,1,108,839,47,17,8,2,25,7,21,159,31,816,30,32,2,0,56,0.9375,0,11,7,4,8,0,0,0,0,0,2,0,56;34;29;30;55;21;52;53;32;53;26;23;52;47;30;26;23;27;26;51;30;22;37;42;43;45;23;34;52;25,55;55,,1099,110,0,54,56,1,1,0.964285714285714,1,1,0,0,30,50,0,67,2183,14,3,10,2,14,21,272,1,1871
2024,TEN,REG,17,336,530,3621,22,21,52,-304,7,3,4275,1585,164,-66.8364893235721,-0.225708370613158,2,135,73,43,9,450,1855,11,11,7,112,-50.2661797444396,1,53,33,8,1,336,507,3621,22,1,1,4275,1585,164,31.2169103046554,2,135,74,43,9,0,598,101,443,92,339,10,32,202,67,11,86,53,0,3,2,0,15,-25,6,30,0,132,1030,75,18,10,0,28,13,34,253,40,1081,25,27,2,0,56,0.925925925925926,0,6,5,8,6,0,0,0,0,1,1,0,40;41;53;52;47;51;29;44;25;21;25;27;30;43;51;56;51;41;44;46;39;39;28;35;38,49;53,,996,102,0,28,28,0,0,1.0,0,0,0,0,,73,2,75,3691,22,3,7,7,9,47,655,1,2896
